timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1766648553.719427584,21.26,61.000,1024.000
1766648555.767319117,22.35,60.470,1024.000
1766648557.807889817,17.69,60.970,1024.000
1766648559.861549757,20.67,61.600,1024.000
1766648561.902243377,21.19,60.910,1024.000
1766648563.948918616,18.20,60.540,1024.000
1766648565.987565739,22.93,60.690,1024.000
1766648568.036567901,22.33,60.640,1024.000
1766648570.074028407,20.71,59.950,1024.000
1766648572.114624961,20.86,61.040,1024.000
1766648574.161905708,23.27,60.860,1024.000
1766648576.205761703,22.42,60.460,1024.000
1766648578.248400413,23.98,60.160,1024.000
1766648580.286563380,19.62,60.620,1024.000
1766648582.329854628,20.95,61.000,1024.000
1766648584.377788182,23.63,60.850,1024.000
1766648586.416224593,20.06,60.250,1024.000
1766648588.463615744,21.61,61.430,1024.000
1766648590.502441597,19.67,60.800,1024.000
1766648592.545594182,21.09,60.300,1024.000
1766648594.591184669,24.45,60.880,1024.000
1766648596.636560892,24.96,61.370,1024.000
1766648598.677303855,21.19,61.510,1024.000
1766648600.714664234,17.00,61.900,1024.000
1766648602.767757445,21.43,61.400,1024.000
1766648604.814094356,21.73,60.760,1024.000
1766648606.861030976,24.42,61.410,1024.000
1766648608.901474231,19.08,60.960,1024.000
1766648610.950821092,21.24,61.630,1024.000
1766648612.993112428,19.86,60.910,1024.000
1766648615.033373950,22.70,60.900,1024.000
1766648617.074525648,21.39,61.840,1024.000
1766648619.114044370,23.03,60.500,1024.000
1766648621.161640699,20.31,61.050,1024.000
1766648623.200546675,17.39,61.540,1024.000
1766648625.241795314,22.13,60.820,1024.000
1766648627.281915406,20.74,61.100,1024.000
1766648629.327075454,20.44,60.540,1024.000
1766648631.368742069,20.77,60.570,1024.000
1766648633.406870216,20.76,60.360,1024.000
1766648635.456379367,22.19,60.540,1024.000
1766648637.495549266,20.93,60.340,1024.000
1766648639.539712954,21.34,59.650,1024.000
1766648641.577669616,20.22,60.210,1024.000
1766648643.617646054,17.65,60.030,1024.000
1766648645.664527661,20.07,61.900,1024.000
1766648647.703908145,21.61,60.170,1024.000
1766648649.757419011,20.72,61.250,1024.000
1766648651.797854171,16.92,60.940,1024.000
1766648653.841245130,20.78,61.500,1024.000
1766648655.880463747,20.79,60.890,1024.000
1766648657.922510822,23.09,60.300,1024.000
1766648659.967960308,23.46,59.660,1024.000
1766648662.011792255,17.43,60.070,1024.000
1766648664.059053794,20.36,60.230,1024.000
1766648666.098579367,21.53,60.870,1024.000
1766648668.146038607,20.96,60.300,1024.000
1766648670.187226661,18.67,60.340,1024.000
1766648672.227354497,21.19,61.450,1024.000
1766648674.270134660,22.79,60.610,1024.000
1766648676.314812859,23.71,62.620,1024.000
1766648678.363474733,21.59,60.960,1024.000
1766648680.402558470,21.89,60.990,1024.000
1766648682.448423313,20.00,60.620,1024.000
1766648684.488745002,22.16,61.450,1024.000
1766648686.539151361,22.92,61.320,1024.000
1766648688.577365718,19.81,60.650,1024.000
1766648690.617589321,18.69,60.630,1024.000
1766648692.670135821,20.96,60.370,1024.000
1766648694.710919618,22.06,60.830,1024.000
1766648696.757239866,19.70,60.920,1024.000
1766648698.796646858,22.70,61.290,1024.000
1766648700.838733458,22.36,61.280,1024.000
1766648702.876582144,19.56,61.330,1024.000
1766648704.916956508,23.17,61.250,1024.000
1766648706.966926190,24.16,61.310,1024.000
1766648709.003213983,22.64,61.290,1024.000
1766648711.045441407,18.34,60.700,1024.000
1766648713.087572679,21.02,61.950,1024.000
1766648715.127465413,21.86,61.850,1024.000
1766648717.171174277,22.32,61.000,1024.000
1766648719.211779152,20.98,61.110,1024.000
1766648721.257071598,19.91,60.980,1024.000
1766648723.293989546,20.81,61.000,1024.000
1766648725.348995282,25.14,60.640,1024.000
1766648727.390602514,25.84,60.380,1024.000
1766648729.430125138,22.96,60.210,1024.000
1766648731.472462374,19.91,61.190,1024.000
1766648733.512447198,21.48,60.380,1024.000
1766648735.562384904,22.80,60.770,1024.000
1766648737.609220765,27.13,61.400,1024.000
1766648739.655774774,22.66,60.920,1024.000
1766648741.694469265,21.04,60.800,1024.000
1766648743.740929387,20.66,61.190,1024.000
1766648745.781462011,23.03,61.440,1024.000
1766648747.820269995,18.68,60.560,1024.000
1766648749.866419721,21.83,60.900,1024.000
1766648751.906282161,21.05,60.990,1024.000
1766648753.954478021,16.90,60.430,1024.000
1766648755.994140984,23.09,61.290,1024.000
1766648758.037814353,20.23,61.240,1024.000
1766648760.077342621,20.71,60.540,1024.000
1766648762.120612269,18.60,60.300,1024.000
1766648764.168731111,20.59,60.720,1024.000
1766648766.210616029,21.87,61.170,1024.000
1766648768.257285190,21.87,60.280,1024.000
1766648770.293340534,22.12,60.800,1024.000
1766648772.333610297,20.55,60.620,1024.000
1766648774.379751492,20.14,60.930,1024.000
1766648776.421100829,21.25,60.920,1024.000
1766648778.465647920,18.53,60.650,1024.000
1766648780.505461032,20.26,61.200,1024.000
1766648782.551031310,20.32,60.860,1024.000
1766648784.591304457,20.05,61.100,1024.000
1766648786.637905056,24.40,61.280,1024.000
1766648788.681360198,18.57,61.390,1024.000
1766648790.720701108,20.48,60.740,1024.000
1766648792.765316465,21.01,62.380,1024.000
1766648794.803103997,17.82,61.430,1024.000
1766648796.847302519,21.65,61.630,1024.000
1766648798.884734992,21.49,60.360,1024.000
1766648800.924687502,20.92,61.540,1024.000
1766648802.974419637,21.85,61.200,1024.000
1766648805.014887679,21.52,61.110,1024.000
1766648807.059552326,23.10,61.060,1024.000
1766648809.100904282,20.79,60.880,1024.000
1766648811.149845356,22.36,61.240,1024.000
1766648813.187832973,20.71,61.290,1024.000
1766648815.226056052,22.33,61.140,1024.000
1766648817.269510137,22.99,61.350,1024.000
1766648819.310753517,21.96,61.480,1024.000
1766648821.357479956,22.02,61.570,1024.000
1766648823.397023392,23.00,61.790,1024.000
1766648825.445621858,18.83,60.950,1024.000
1766648827.486222255,23.71,61.730,1024.000
1766648829.525241392,22.42,61.710,1024.000
